original_path,similarity,creativity_score,mse,lpips,composite_score,label,genre,filename
data/wikiart_sd/images/human/piero-della-francesca_battle-between-heraclius-and-chosroes-detail-2(1)_resize768.jpg,0.05731743201613426,0.9426825679838657,1022.4657592773438,0.5099282264709473,0.6848751526604683,human,piero-della-francesca_battle-between-heraclius-and-chosroes-detail-2(1)_resize768_generated.jpg,piero-della-francesca_battle-between-heraclius-and-chosroes-detail-2(1)_resize768.jpg
data/wikiart_sd/images/ai/piero-della-francesca_battle-between-heraclius-and-chosroes-detail-2(1)_resize768_generated.jpg,0.03395649790763855,0.9660435020923615,10576.05078125,0.911530077457428,0.8941488324792726,ai,piero-della-francesca_battle-between-heraclius-and-chosroes-detail-2(1)_resize768_generated.jpg,piero-della-francesca_battle-between-heraclius-and-chosroes-detail-2(1)_resize768_generated.jpg
data/wikiart_sd/images/human/alfred-sisley_the-bourgogne-lock-at-moret-spring-1882_resize768.jpg,0.052120234817266464,0.9478797651827335,826.5396118164062,0.5233440399169922,0.6849271877870837,human,alfred-sisley_the-bourgogne-lock-at-moret-spring-1882_resize768_generated.jpg,alfred-sisley_the-bourgogne-lock-at-moret-spring-1882_resize768.jpg
data/wikiart_sd/images/ai/alfred-sisley_the-bourgogne-lock-at-moret-spring-1882_resize768_generated.jpg,0.27981117367744446,0.7201888263225555,545.4203491210938,0.5863600969314575,0.6180180987140549,ai,alfred-sisley_the-bourgogne-lock-at-moret-spring-1882_resize768_generated.jpg,alfred-sisley_the-bourgogne-lock-at-moret-spring-1882_resize768_generated.jpg
data/wikiart_sd/images/human/edouard-manet_the-boy-with-cherries-1859_resize768.jpg,0.2571435272693634,0.7428564727306366,432.5679626464844,0.4649849534034729,0.5784176209565822,human,edouard-manet_the-boy-with-cherries-1859_resize768_generated.jpg,edouard-manet_the-boy-with-cherries-1859_resize768.jpg
data/wikiart_sd/images/ai/edouard-manet_the-boy-with-cherries-1859_resize768_generated.jpg,0.0057587409391999245,0.9942412590608001,4207.30712890625,0.8554540276527405,0.8581722574245202,ai,edouard-manet_the-boy-with-cherries-1859_resize768_generated.jpg,edouard-manet_the-boy-with-cherries-1859_resize768_generated.jpg
data/wikiart_sd/images/human/edouard-cortes_st-denis-2_resize768.jpg,0.04856809973716736,0.9514319002628326,573.4434814453125,0.5572670698165894,0.686849477066633,human,edouard-cortes_st-denis-2_resize768_generated.jpg,edouard-cortes_st-denis-2_resize768.jpg
data/wikiart_sd/images/ai/edouard-cortes_st-denis-2_resize768_generated.jpg,0.031602852046489716,0.9683971479535103,519.5696411132812,0.5403773784637451,0.6840234312771193,ai,edouard-cortes_st-denis-2_resize768_generated.jpg,edouard-cortes_st-denis-2_resize768_generated.jpg
data/wikiart_sd/images/human/antoine-watteau_the-capricious-girl_resize768.jpg,0.10518850386142731,0.8948114961385727,621.4948120117188,0.5415287613868713,0.6650558015945716,human,antoine-watteau_the-capricious-girl_resize768_generated.jpg,antoine-watteau_the-capricious-girl_resize768.jpg
data/wikiart_sd/images/ai/antoine-watteau_the-capricious-girl_resize768_generated.jpg,0.09445179253816605,0.905548207461834,690.68603515625,0.586778998374939,0.6867696691154758,ai,antoine-watteau_the-capricious-girl_resize768_generated.jpg,antoine-watteau_the-capricious-girl_resize768_generated.jpg
data/wikiart_sd/images/human/jean-paul-lemieux_les-masques-1973_resize768.jpg,-0.017137670889496803,1.0171376708894968,546.4652099609375,0.3892207741737366,0.65134325009211,human,jean-paul-lemieux_les-masques-1973_resize768_generated.jpg,jean-paul-lemieux_les-masques-1973_resize768.jpg
data/wikiart_sd/images/ai/jean-paul-lemieux_les-masques-1973_resize768_generated.jpg,0.012616876512765884,0.9873831234872341,21165.537109375,0.7917975187301636,0.88143686822761,ai,jean-paul-lemieux_les-masques-1973_resize768_generated.jpg,jean-paul-lemieux_les-masques-1973_resize768_generated.jpg
data/wikiart_sd/images/human/paul-gauguin_harbour-scene-dieppe_resize768.jpg,0.03916816785931587,0.9608318321406841,1042.433837890625,0.5771254301071167,0.7138834151830293,human,paul-gauguin_harbour-scene-dieppe_resize768_generated.jpg,paul-gauguin_harbour-scene-dieppe_resize768.jpg
data/wikiart_sd/images/ai/paul-gauguin_harbour-scene-dieppe_resize768_generated.jpg,0.006674883887171745,0.9933251161128283,20895.439453125,0.9982141256332397,0.9518512334436776,ai,paul-gauguin_harbour-scene-dieppe_resize768_generated.jpg,paul-gauguin_harbour-scene-dieppe_resize768_generated.jpg
data/wikiart_sd/images/human/valentin-serov_monkey-and-the-glasses-1911_resize768.jpg,0.05722760781645775,0.9427723921835423,28109.453125,0.8174874782562256,0.8833444798966811,human,valentin-serov_monkey-and-the-glasses-1911_resize768_generated.jpg,valentin-serov_monkey-and-the-glasses-1911_resize768.jpg
data/wikiart_sd/images/ai/valentin-serov_monkey-and-the-glasses-1911_resize768_generated.jpg,0.10988176614046097,0.890118233859539,28624.103515625,0.7489484548568726,0.8434720339634464,ai,valentin-serov_monkey-and-the-glasses-1911_resize768_generated.jpg,valentin-serov_monkey-and-the-glasses-1911_resize768_generated.jpg
data/wikiart_sd/images/human/katsushika-hokusai_oni-pelted-by-beans_resize768.jpg,0.3378434181213379,0.6621565818786621,1226.6744384765625,0.450785368680954,0.5769195310832811,human,katsushika-hokusai_oni-pelted-by-beans_resize768_generated.jpg,katsushika-hokusai_oni-pelted-by-beans_resize768.jpg
data/wikiart_sd/images/ai/katsushika-hokusai_oni-pelted-by-beans_resize768_generated.jpg,0.3157731592655182,0.6842268407344818,987.97021484375,0.43439406156539917,0.5725525148998133,ai,katsushika-hokusai_oni-pelted-by-beans_resize768_generated.jpg,katsushika-hokusai_oni-pelted-by-beans_resize768_generated.jpg
data/wikiart_sd/images/human/helene-schjerfbeck_self-portrait-1885_resize768.jpg,0.08188420534133911,0.9181157946586609,358.2079772949219,0.3833962678909302,0.6041937523778137,human,helene-schjerfbeck_self-portrait-1885_resize768_generated.jpg,helene-schjerfbeck_self-portrait-1885_resize768.jpg
data/wikiart_sd/images/ai/helene-schjerfbeck_self-portrait-1885_resize768_generated.jpg,0.03486880660057068,0.9651311933994293,10099.814453125,0.9977695941925049,0.9212573554246508,ai,helene-schjerfbeck_self-portrait-1885_resize768_generated.jpg,helene-schjerfbeck_self-portrait-1885_resize768_generated.jpg
data/wikiart_sd/images/human/william-baziotes_red-wall-1961_resize768.jpg,0.4101891815662384,0.5898108184337616,333.5365295410156,0.34266069531440735,0.4791200743994905,human,william-baziotes_red-wall-1961_resize768_generated.jpg,william-baziotes_red-wall-1961_resize768.jpg
data/wikiart_sd/images/ai/william-baziotes_red-wall-1961_resize768_generated.jpg,0.4768846035003662,0.5231153964996338,347.0560607910156,0.36387503147125244,0.46510675603334867,ai,william-baziotes_red-wall-1961_resize768_generated.jpg,william-baziotes_red-wall-1961_resize768_generated.jpg
data/wikiart_sd/images/human/berthe-morisot_little-girl-with-a-doll_resize768.jpg,0.0358554944396019,0.9641445055603981,431.0903625488281,0.42053908109664917,0.6372661675394727,human,berthe-morisot_little-girl-with-a-doll_resize768_generated.jpg,berthe-morisot_little-girl-with-a-doll_resize768.jpg
data/wikiart_sd/images/ai/berthe-morisot_little-girl-with-a-doll_resize768_generated.jpg,0.011888621374964714,0.9881113786250353,10066.5234375,0.7474296689033508,0.845375192464887,ai,berthe-morisot_little-girl-with-a-doll_resize768_generated.jpg,berthe-morisot_little-girl-with-a-doll_resize768_generated.jpg
data/wikiart_sd/images/human/frederic-bazille_not-detected-259699_resize768.jpg,0.111932173371315,0.888067826628685,891.7005004882812,0.3373461961746216,0.6051850594850395,human,frederic-bazille_not-detected-259699_resize768_generated.jpg,frederic-bazille_not-detected-259699_resize768.jpg
data/wikiart_sd/images/ai/frederic-bazille_not-detected-259699_resize768_generated.jpg,0.16969217360019684,0.8303078263998032,614.9425659179688,0.3052658438682556,0.5644939046159214,ai,frederic-bazille_not-detected-259699_resize768_generated.jpg,frederic-bazille_not-detected-259699_resize768_generated.jpg
data/wikiart_sd/images/human/canaletto_night-time-celebration-outside-the-church-of-san-pietro-di-castello_resize768.jpg,0.1807446926832199,0.8192553073167801,456.7775573730469,0.3933974802494049,0.5815945623550918,human,canaletto_night-time-celebration-outside-the-church-of-san-pietro-di-castello_resize768_generated.jpg,canaletto_night-time-celebration-outside-the-church-of-san-pietro-di-castello_resize768.jpg
data/wikiart_sd/images/ai/canaletto_night-time-celebration-outside-the-church-of-san-pietro-di-castello_resize768_generated.jpg,0.1195976734161377,0.8804023265838623,509.1872863769531,0.47438302636146545,0.6321104264483052,ai,canaletto_night-time-celebration-outside-the-church-of-san-pietro-di-castello_resize768_generated.jpg,canaletto_night-time-celebration-outside-the-church-of-san-pietro-di-castello_resize768_generated.jpg
data/wikiart_sd/images/human/camille-pissarro_chrysanthemums-in-a-chinese-vase-1873_resize768.jpg,0.5126183032989502,0.4873816967010498,810.7333374023438,0.524754524230957,0.5313396324805238,human,camille-pissarro_chrysanthemums-in-a-chinese-vase-1873_resize768_generated.jpg,camille-pissarro_chrysanthemums-in-a-chinese-vase-1873_resize768.jpg
data/wikiart_sd/images/ai/camille-pissarro_chrysanthemums-in-a-chinese-vase-1873_resize768_generated.jpg,0.16109700500965118,0.8389029949903488,709.5237426757812,0.4823552072048187,0.6305246403835174,ai,camille-pissarro_chrysanthemums-in-a-chinese-vase-1873_resize768_generated.jpg,camille-pissarro_chrysanthemums-in-a-chinese-vase-1873_resize768_generated.jpg
data/wikiart_sd/images/human/philip-wilson-steer_mrs-violet-m-hammersley-1907_resize768.jpg,0.015188291668891907,0.9848117083311081,797.8145141601562,0.38361695408821106,0.6496392839556546,human,philip-wilson-steer_mrs-violet-m-hammersley-1907_resize768_generated.jpg,philip-wilson-steer_mrs-violet-m-hammersley-1907_resize768.jpg
data/wikiart_sd/images/ai/philip-wilson-steer_mrs-violet-m-hammersley-1907_resize768_generated.jpg,0.043622732162475586,0.9563772678375244,760.3120727539062,0.5248289108276367,0.6858395740093187,ai,philip-wilson-steer_mrs-violet-m-hammersley-1907_resize768_generated.jpg,philip-wilson-steer_mrs-violet-m-hammersley-1907_resize768_generated.jpg
data/wikiart_sd/images/human/gustave-courbet_cliffs-near-ornans-1865_resize768.jpg,0.1597030907869339,0.8402969092130661,475.9705505371094,0.5671858191490173,0.6477270138101532,human,gustave-courbet_cliffs-near-ornans-1865_resize768_generated.jpg,gustave-courbet_cliffs-near-ornans-1865_resize768.jpg
data/wikiart_sd/images/ai/gustave-courbet_cliffs-near-ornans-1865_resize768_generated.jpg,0.18888872861862183,0.8111112713813782,320.72808837890625,0.5883664488792419,0.6336585053210696,ai,gustave-courbet_cliffs-near-ornans-1865_resize768_generated.jpg,gustave-courbet_cliffs-near-ornans-1865_resize768_generated.jpg
data/wikiart_sd/images/human/pyotr-konchalovsky_night-at-the-field-1923_resize768.jpg,0.40963730216026306,0.5903626978397369,361.15155029296875,0.28660210967063904,0.46291429241426335,human,pyotr-konchalovsky_night-at-the-field-1923_resize768_generated.jpg,pyotr-konchalovsky_night-at-the-field-1923_resize768.jpg
data/wikiart_sd/images/ai/pyotr-konchalovsky_night-at-the-field-1923_resize768_generated.jpg,0.26545411348342896,0.734545886516571,409.94451904296875,0.39243656396865845,0.5499130296574658,ai,pyotr-konchalovsky_night-at-the-field-1923_resize768_generated.jpg,pyotr-konchalovsky_night-at-the-field-1923_resize768_generated.jpg
data/wikiart_sd/images/human/aubrey-beardsley_how-king-marke-found-sir-tristram_resize768.jpg,0.09005159139633179,0.9099484086036682,8133.2685546875,0.805548369884491,0.8325201599383387,human,aubrey-beardsley_how-king-marke-found-sir-tristram_resize768_generated.jpg,aubrey-beardsley_how-king-marke-found-sir-tristram_resize768.jpg
data/wikiart_sd/images/ai/aubrey-beardsley_how-king-marke-found-sir-tristram_resize768_generated.jpg,0.2740429937839508,0.7259570062160492,6749.09912109375,0.7714208364486694,0.7544132909034239,ai,aubrey-beardsley_how-king-marke-found-sir-tristram_resize768_generated.jpg,aubrey-beardsley_how-king-marke-found-sir-tristram_resize768_generated.jpg
data/wikiart_sd/images/human/taras-shevchenko_a-house-of-i-p-kotliarevsky-in-poltava-1845_resize768.jpg,0.009332407265901566,0.9906675927340984,35140.68359375,1.0083030462265015,0.9693783839307809,human,taras-shevchenko_a-house-of-i-p-kotliarevsky-in-poltava-1845_resize768_generated.jpg,taras-shevchenko_a-house-of-i-p-kotliarevsky-in-poltava-1845_resize768.jpg
data/wikiart_sd/images/ai/taras-shevchenko_a-house-of-i-p-kotliarevsky-in-poltava-1845_resize768_generated.jpg,-0.031277041882276535,1.0312770418822765,200.1825408935547,0.28124698996543884,0.591080696542297,ai,taras-shevchenko_a-house-of-i-p-kotliarevsky-in-poltava-1845_resize768_generated.jpg,taras-shevchenko_a-house-of-i-p-kotliarevsky-in-poltava-1845_resize768_generated.jpg
data/wikiart_sd/images/human/giovanni-domenico-tiepolo_god-the-father_resize768.jpg,0.4707067310810089,0.5292932689189911,598.771240234375,0.5601496696472168,0.5483466886534301,human,giovanni-domenico-tiepolo_god-the-father_resize768_generated.jpg,giovanni-domenico-tiepolo_god-the-father_resize768.jpg
data/wikiart_sd/images/ai/giovanni-domenico-tiepolo_god-the-father_resize768_generated.jpg,0.01386281568557024,0.9861371843144298,12437.6181640625,0.9286590218544006,0.9112502111375083,ai,giovanni-domenico-tiepolo_god-the-father_resize768_generated.jpg,giovanni-domenico-tiepolo_god-the-father_resize768_generated.jpg
data/wikiart_sd/images/human/konstantin-makovsky_head-of-child-portrait-of-the-son-konstantin_resize768.jpg,0.12843091785907745,0.8715690821409225,755.80322265625,0.46592915058135986,0.6377649424228632,human,konstantin-makovsky_head-of-child-portrait-of-the-son-konstantin_resize768_generated.jpg,konstantin-makovsky_head-of-child-portrait-of-the-son-konstantin_resize768.jpg
data/wikiart_sd/images/ai/konstantin-makovsky_head-of-child-portrait-of-the-son-konstantin_resize768_generated.jpg,-0.01501249335706234,1.0150124933570623,14651.28125,0.9319009184837341,0.9266981537028743,ai,konstantin-makovsky_head-of-child-portrait-of-the-son-konstantin_resize768_generated.jpg,konstantin-makovsky_head-of-child-portrait-of-the-son-konstantin_resize768_generated.jpg
